"","X","id","usernames","content.x","joined","timeout","clean_content","id_chat","channel","content_chat"
"1378",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1ZEEB58KN4VED32NRR0MG40","01HR9J27CY7A0M3T4T34YHQ529","You buy a 2 year membership in University.com with crypto"
"1379",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1ZEFNHYMKSJSFMPP18AHC69","01HR9J27CY7A0M3T4T34YHQ529","You can see if your in Champions when you have a trophy emoji next to your username"
"1380",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1ZEHMP55K3SBEZCCR58Q85Z","01HR9J27CY7A0M3T4T34YHQ529","Finished my daily lessons this way"
"1381",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1ZEJFYZ7G1BWGCZX3QTPRWV","01HR9J27CY7A0M3T4T34YHQ529","no You are in Hero's still with the shield"
"1382",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1ZENB49P1NK9YQT8Y3FDYPY","01HR9J27CY7A0M3T4T34YHQ529","go to settings in the realworld app. go to My Membership and upgrade from there. thats how I did it."
"1383",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1YFZGRQQX3MQ95FR9ZT05J5","01HR9J27CY7A0M3T4T34YHQ529","Welcome Neo"
"1384",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1XDNVY1V41R6W5GVYZPYXYA","01HR9J27CY7A0M3T4T34YHQ529","Greetings everyone. Is the $DaddyToken with the PEPE LORE version of andrew Legit? or is it a $DaddyToken with Andrew standing in the blue background? "
"1385",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1XDY9KC1JZB2GN33170XZ0B","01HR9J27CY7A0M3T4T34YHQ529","just need some help figuring out if I bought the right one."
"1386",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1TEX7HEBC606KNCDWSBKX30","01HR9J27CY7A0M3T4T34YHQ529","Guys! I signed up to Champions Subscription and I can't see mine or anyone else's power level. Does anyone know what might be going on ??"
"1387",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1TF0R1R96V2Q7V6RKAJD3HY","01HR9J27CY7A0M3T4T34YHQ529","WOW Damn that answer was FAST. Love You guys!!  Thanks for the back up. Respect"
"1388",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1TF3H36X74JS9ERR8TMPABD","01HR9J27CY7A0M3T4T34YHQ529","Thank You Jannes 🫡"
"1389",106,"01H2XKX9RZ67435NJXM3BNC8V1","Shadow Work","Somewhere Pompeii & Posh… Like Geneva.","2023-06-14T18:53:53.809Z",NA,"somewhere pompeii posh… like geneva","01J1TGDNFNKFG7WSQF297HWJYS","01HR9J27CY7A0M3T4T34YHQ529","Welcome KonQuest. Glad to see you here with us all. I also joined today too."
"1390",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JCF3HHGEQGSPPTSV4PYZYKR6","01HR9J27CY7A0M3T4T34YHQ529","GM! "
"1391",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JB8B1D9QA2ADJQYPZ4JKM2NY","01HR9J27CY7A0M3T4T34YHQ529","Alwayss G. everyday i go to bed and think about that i could have done more, even if my day was loaded with work"
"1392",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JAZKV8PJF1NYQCF1RY1HJMN9","01HR9J27CY7A0M3T4T34YHQ529","A ticker is a symbol, a unique combination of letters and numbers that represent a particular stock or security listed on an exchange"
"1393",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JAZKW6MGE2TQ7VS73T91MSR7","01HR9J27CY7A0M3T4T34YHQ529","As of the information we got, we are the first to get the coin "
"1394",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JAZKYGKEWSPMSB9H7RH6761Z","01HR9J27CY7A0M3T4T34YHQ529","More Lessons, higher pl boost and your earn more coins "
"1395",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JAZKZFZ4CRQ6H3M7NMBWMEM8","01HR9J27CY7A0M3T4T34YHQ529","i would say here <#01GHVGN9055HZ20ZR3S1C3C9TB> "
"1396",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01JA91XYQTYQQ2RW7P3VC1J68J","01HR9J27CY7A0M3T4T34YHQ529","Currently coins are bugging very much as theyre updating the whole coin system and shop. Doenst display right atm, also you seem not to get coins for logging in or completing a lesson"
"1397",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J801FY1RY6G34P3BYT6JQ9R5","01HR9J27CY7A0M3T4T34YHQ529","G "
"1398",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J7FWSJ9717YDSST4NEVQC1HQ","01HR9J27CY7A0M3T4T34YHQ529","He did one again this morning yeah 😂"
"1399",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J7FWTE252K4G8Z4BSGBVC8C9","01HR9J27CY7A0M3T4T34YHQ529","**G!**"
"1400",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J75MC4Y9YAYPZ5E5D299NP9X","01HR9J27CY7A0M3T4T34YHQ529","You mean stake i right ? There is no official daddy staking yet G. Just buy amd hold for now yes "
"1401",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J5QF7PTRSRB1Q6Y4GFMDEFA5","01HR9J27CY7A0M3T4T34YHQ529","Welcome back and glad to hear your dad doing well G 🫡"
"1402",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J505J952V4XGWA462W5HHDWP","01HR9J27CY7A0M3T4T34YHQ529","What are your plans for today Champs ?

Wish you all a successful day, WORK HARD 👊"
"1403",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J5082RXDVTYBTA2B988D4AZ8","01HR9J27CY7A0M3T4T34YHQ529","Your posts got maybe deleted because you didnt follow the rules to post wins. Also PL on those posts should not be taken away as far as i know. If you lost PL, it can be that the system detected you as a farmer and gave you a penalty because fo that. "
"1404",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4Y4CG06AH6685HRTW3KDBQW","01HR9J27CY7A0M3T4T34YHQ529","Doing great brother how are you G ?"
"1405",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4Y5C167WGV68K1TFV9XT74H","01HR9J27CY7A0M3T4T34YHQ529","Nice G. Have a great session "
"1406",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4R8DP3919Q6YZXMYFYPFEKC","01HR9J27CY7A0M3T4T34YHQ529","Going great so far G, how about you ?"
"1407",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4MG8QC9EQFJ9Q6Z86AA06XE","01HR9J27CY7A0M3T4T34YHQ529","Great brother 👊🏽 give it your all 🙏🏽"
"1408",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4C8QMANT27W3P5Q1ZN5D7GQ","01HR9J27CY7A0M3T4T34YHQ529","Wouldnt be a bad thing to distance yourself. Do your thing, look at what other persons do and do not go on thing they just say
"
"1409",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4CA2CF8VE5C2S7GB2ZPSRR8","01HR9J27CY7A0M3T4T34YHQ529","Understandable 😅 but you need to define for yourself how much you want to expect from others, not everyone is a hard worker and made for this kind of lifestyle and it sure doesnt hurt to have some normal people in your cyrcle too as long as you dont get caught up by them "
"1410",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4CAJ2EXVZ4J76X7MB8H11SG","01HR9J27CY7A0M3T4T34YHQ529","On X "
"1411",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4CAMQVSBBP1JX4KAV525623","01HR9J27CY7A0M3T4T34YHQ529","No Daddy signals here expect in the crypto investing campus fully doxxed signals that you can get after you have passed IMC lvl 3 
Or Tate does an UA where he talks about $Daddy "
"1412",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4BYCSDMZ6KD5EABE5C62DYW","01HR9J27CY7A0M3T4T34YHQ529","See you in the council soon then 💪"
"1413",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J49FYCKE187AYXVBJ66G7KK3","01HR9J27CY7A0M3T4T34YHQ529","Getting my Blackbelt, how about you G ?"
"1414",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J478ENX91C8NDN5QS8BDRXGB","01HR9J27CY7A0M3T4T34YHQ529","Moon cycle system, rock solid"
"1415",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4792PBEXPJMCE60KR13Q77G","01HR9J27CY7A0M3T4T34YHQ529","Didnt expect that 😂 but i also saw people only going after moon cycles and making money on it. Would love to see Adams take on that"
"1416",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J4798W8VTNAT0CCA2YTQQZVE","01HR9J27CY7A0M3T4T34YHQ529","Phases on how the moon is visible"
"1417",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J479FEH3JVCAV30XFPXM5D2M","01HR9J27CY7A0M3T4T34YHQ529","Just a theory, but there are people saying like the best time to invest is during a new moon for example. "
"1418",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47EYS5E9NHZ2W97W20E940A","01HR9J27CY7A0M3T4T34YHQ529","Yes G, in the field of finance for sure."
"1419",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47MADMBZQW9K2DKE6X02A4P","01HR9J27CY7A0M3T4T34YHQ529","Yes its available on raydium"
"1420",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47NPERWAC96QEZ8Y5JNCTRH","01HR9J27CY7A0M3T4T34YHQ529","Do not focus too hard on Daddy brother. Do your lessons, focus on one campus and master one skill and give your best to achieve something in that sector"
"1421",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47NSAFNQ2MVE010QJTRW6F4","01HR9J27CY7A0M3T4T34YHQ529","<@01GHVJH0R5Q0FY6N2G4YPAWYBD>  Brother how are you doing ? Didnt see you in a longer time now "
"1422",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47PHNX4TX7ZAKGE2VDJWFN4","01HR9J27CY7A0M3T4T34YHQ529","Same brother, got a lot to do and barely have time to go though the chats. Seems a bit strange that i often see the same people in the chats, like they dont seem to do any lessons and only try to farm PL :P  
"
"1423",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47PJ0N9BSJG6A2KFXPTNYPT","01HR9J27CY7A0M3T4T34YHQ529","Get it G "
"1424",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J47PYP2Q030SDQBSM60HAVPS","01HR9J27CY7A0M3T4T34YHQ529","Yeah a also try to get into chats for 30mins at least. 

Thats the right way G, we are here to generate our own money "
"1425",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J46581TW7D2382AA6E6Y4C9S","01HR9J27CY7A0M3T4T34YHQ529","Yessir lets get it 🙏🏽"
"1426",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J465EE75GX262BNJS4DNACRJ","01HR9J27CY7A0M3T4T34YHQ529","brother you can laugh all you want im nor gonna hunt you down 😂🙏🏽 "
"1427",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J465K15SFTPZP7ZAVTG5ZZ6B","01HR9J27CY7A0M3T4T34YHQ529","Always wanted to be a warrioir and healer, both aquired knowledge comes together 🙏🏽 
Do you train by lucid dreaming ?  Would love to learn that sounds awesome G "
"1428",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J46K20ECPDGNQNKTAMBW1MER","01HR9J27CY7A0M3T4T34YHQ529","Yea G i recall my dreams pretty good not all but most of them "
"1429",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J3ZRX5QQX857Q8HD76CEK1GS","01HR9J27CY7A0M3T4T34YHQ529","King 💪"
"1430",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J3X3GZAS6BCFN68WY8R2VCAA","01HR9J27CY7A0M3T4T34YHQ529","Do you mean the batch ? "
"1431",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J3XE2TVKBFJ8EXJ10ADHZ18Z","01HR9J27CY7A0M3T4T34YHQ529","ahh you mean the power boost, yes thats right you get only one membership boost"
"1432",168,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J3WWHJAJSHBXTCE6DCDVTYB2","01HR9J27CY7A0M3T4T34YHQ529","Have a great day too my brother 🙏🏽"
